"","Sample","Final Pb206/U238_mean","Final Pb206/U238_2SE(int)","Final Pb206/U238_NoOfPoints","Final Pb206/U238 age_mean","Final Pb206/U238 age_2SE(int)","Final Pb206/U238 age_NoOfPoints","Final Pb207/U235_mean","Final Pb207/U235_2SE(int)","Final Pb207/U235_NoOfPoints","Final Pb207/U235 age_mean","Final Pb207/U235 age_2SE(int)","Final Pb207/U235 age_NoOfPoints","Final Pb207/Pb206_mean","Final Pb207/Pb206_2SE(int)","Final Pb207/Pb206_NoOfPoints","Final Pb207/Pb206 age_mean","Final Pb207/Pb206 age_2SE(int)","Final Pb207/Pb206 age_NoOfPoints","Final U238/Pb206_mean","Final U238/Pb206_2SE(int)","Final U238/Pb206_NoOfPoints","Final U/Th_mean","Final U/Th_2SE(int)","Final U/Th_NoOfPoints","Approx_U_PPM_mean","Approx_U_PPM_2SE(int)","Approx_U_PPM_NoOfPoints","Approx_Th_PPM_mean","Approx_Th_PPM_2SE(int)","Approx_Th_PPM_NoOfPoints","Al27_ppm_mean","Al27_ppm_2SE(int)","Al27_ppm_NoOfPoints","Ca44_ppm_mean","Ca44_ppm_2SE(int)","Ca44_ppm_NoOfPoints","V51_ppm_mean","V51_ppm_2SE(int)","V51_ppm_NoOfPoints","Fe57_ppm_mean","Fe57_ppm_2SE(int)","Fe57_ppm_NoOfPoints","Nd146_ppm_mean","Nd146_ppm_2SE(int)","Nd146_ppm_NoOfPoints","Sm147_ppm_mean","Sm147_ppm_2SE(int)","Sm147_ppm_NoOfPoints","Dy163_ppm_mean","Dy163_ppm_2SE(int)","Dy163_ppm_NoOfPoints","Yb172_ppm_mean","Yb172_ppm_2SE(int)","Yb172_ppm_NoOfPoints","Pb204_ppm_mean","Pb204_ppm_2SE(int)","Pb204_ppm_NoOfPoints","Pb206_ppm_mean","Pb206_ppm_2SE(int)","Pb206_ppm_NoOfPoints","Pb207_ppm_mean","Pb207_ppm_2SE(int)","Pb207_ppm_NoOfPoints","Th232_ppm_mean","Th232_ppm_2SE(int)","Th232_ppm_NoOfPoints","U238_ppm_mean","U238_ppm_2SE(int)","U238_ppm_NoOfPoints","PbTotal_ppm_mean","PbTotal_ppm_2SE(int)","PbTotal_ppm_NoOfPoints","...74","rho 207Pb/206Pb v 238U/206Pb","rho 206Pb/238U v 207Pb/235U","session","session.num","Final Pb208/Th232_mean","Final Pb208/Th232_2SE(int)","Final Pb208/Th232_NoOfPoints","Final Pb208/Th232 age_mean","Final Pb208/Th232 age_2SE(int)","Final Pb208/Th232 age_NoOfPoints","Approx_Pb_PPM_mean","Approx_Pb_PPM_2SE(int)","Approx_Pb_PPM_NoOfPoints","Pb208_ppm_mean","Pb208_ppm_2SE(int)","Pb208_ppm_NoOfPoints","...86","U235_ppm_mean","U235_ppm_2SE(int)","U235_ppm_NoOfPoints","Li7_ppm_mean","Li7_ppm_2SE(int)","Li7_ppm_NoOfPoints","Na23_ppm_mean","Na23_ppm_2SE(int)","Na23_ppm_NoOfPoints","P31_ppm_mean","P31_ppm_2SE(int)","P31_ppm_NoOfPoints","Ca43_ppm_mean","Ca43_ppm_2SE(int)","Ca43_ppm_NoOfPoints","Sc45_ppm_mean","Sc45_ppm_2SE(int)","Sc45_ppm_NoOfPoints","Ti49_ppm_mean","Ti49_ppm_2SE(int)","Ti49_ppm_NoOfPoints","Mn55_ppm_mean","Mn55_ppm_2SE(int)","Mn55_ppm_NoOfPoints","Co59_ppm_mean","Co59_ppm_2SE(int)","Co59_ppm_NoOfPoints","Ni60_ppm_mean","Ni60_ppm_2SE(int)","Ni60_ppm_NoOfPoints","Rb85_ppm_mean","Rb85_ppm_2SE(int)","Rb85_ppm_NoOfPoints","Sr88_ppm_mean","Sr88_ppm_2SE(int)","Sr88_ppm_NoOfPoints","Y89_ppm_mean","Y89_ppm_2SE(int)","Y89_ppm_NoOfPoints","Zr90_ppm_mean","Zr90_ppm_2SE(int)","Zr90_ppm_NoOfPoints","Nb93_ppm_mean","Nb93_ppm_2SE(int)","Nb93_ppm_NoOfPoints","Sn118_ppm_mean","Sn118_ppm_2SE(int)","Sn118_ppm_NoOfPoints","Cs133_ppm_mean","Cs133_ppm_2SE(int)","Cs133_ppm_NoOfPoints","Ba137_ppm_mean","Ba137_ppm_2SE(int)","Ba137_ppm_NoOfPoints","La139_ppm_mean","La139_ppm_2SE(int)","La139_ppm_NoOfPoints","Ce140_ppm_mean","Ce140_ppm_2SE(int)","Ce140_ppm_NoOfPoints","Pr141_ppm_mean","Pr141_ppm_2SE(int)","Pr141_ppm_NoOfPoints","Eu153_ppm_mean","Eu153_ppm_2SE(int)","Eu153_ppm_NoOfPoints","Gd157_ppm_mean","Gd157_ppm_2SE(int)","Gd157_ppm_NoOfPoints","Tb159_ppm_mean","Tb159_ppm_2SE(int)","Tb159_ppm_NoOfPoints","Ho165_ppm_mean","Ho165_ppm_2SE(int)","Ho165_ppm_NoOfPoints","Er166_ppm_mean","Er166_ppm_2SE(int)","Er166_ppm_NoOfPoints","Tm169_ppm_mean","Tm169_ppm_2SE(int)","Tm169_ppm_NoOfPoints","Lu175_ppm_mean","Lu175_ppm_2SE(int)","Lu175_ppm_NoOfPoints","Hf180_ppm_mean","Hf180_ppm_2SE(int)","Hf180_ppm_NoOfPoints","W182_ppm_mean","W182_ppm_2SE(int)","W182_ppm_NoOfPoints","...170"
"11","NIST612",0.23542820798759,0.00611169597814158,35,1362.21705955493,31.8230971105375,35,29.071171882712,0.733904655270059,35,3453.39168098255,24.5159858842065,35,0.89274893155058,0.0124917162300676,35,4981.53500278935,15.8209424911232,3,4.26386810042876,0.109081874714064,35,0.905296794157307,0.0180651967453355,35,29.6390891005649,1.93012500230899,35,32.7510388501637,2.17183213896553,35,4932.63214814486,89.8605104572184,35,37633.450737376,645.309144741475,35,17.1945208652458,0.50629159282052,35,23.3699833066218,2.44426298103914,35,15.8394037130402,0.479387802622623,35,16.9118843514564,0.549068967066699,35,15.6479931116449,0.442537408281775,35,17.4487674422874,0.663278136980624,35,16.437474837681,1.05801227891262,35,17.0274523864526,0.338198639471689,35,16.9279643627479,0.361648739068105,35,16.8285934884149,0.327205193993978,35,16.496706491019,0.353776931027099,35,16.981528038774,0.336821291827911,35,NA,0.295715011842727,0.856429268356844,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","NIST612",0.242999212723246,0.00604874356639461,36,1401.60960778104,31.1175946588634,36,30.0936095110317,0.679473536470187,36,3487.84415112097,21.4797711970272,36,0.897306605247784,0.0120783662371749,36,4969.51398552143,43.0721231787997,4,4.12769219474553,0.0960866900229303,36,0.823100608261655,0.0147976619691342,36,34.3540865593961,2.4003856026063,36,42.3298459771899,3.01489191837679,36,4879.9211940703,77.7947079089701,36,37189.4675251447,505.176240199515,36,16.7584221274603,0.442451513511126,36,20.3848517738485,3.12073378218679,36,15.5330953572703,0.547930376912574,36,16.5864996760812,0.595904050377559,36,15.7241307403008,0.552055803238916,36,17.0574890746911,0.607969028306687,36,16.7221984516955,1.08304722995022,36,16.9305297040546,0.405976779757407,36,16.8839542116105,0.346008106400179,36,16.3858356442157,0.282374775957926,36,16.0612255404749,0.296002199365257,36,16.9044874304933,0.362047396313931,36,NA,0.382703848856523,0.829867080575574,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","NIST612",0.238411282915537,0.00633521882227703,36,1377.7009226931,32.7588085987174,36,29.6500186718967,0.690360326940535,36,3473.08133305351,22.492430552048,36,0.901526686750909,0.0120322683572137,36,4974.62792567865,14.8902345796616,4,4.21461185727768,0.105540292654469,36,0.841599774503829,0.0182849062051164,36,29.9830323719081,2.33130864400097,36,35.5137151718079,2.46278886355919,36,4963.91775931626,86.0154915722795,36,37513.4275577974,580.681112522925,36,17.3513042866889,0.549121519484194,36,22.7917940660771,2.72591291125647,36,15.8867308128613,0.394204446614505,36,16.7068469562081,0.578097024296577,36,15.2817233429557,0.596223484458792,36,17.8812466574279,0.622524571716882,36,17.5837958452057,1.09608953153759,36,17.0495703637271,0.2627794983049,36,17.0389088684333,0.240007696064594,36,16.7737482503442,0.273656096272001,36,16.5927246261093,0.369551201909218,36,17.026321080211,0.217954054618565,36,NA,0.394021913545679,0.845027688395674,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","NIST612",0.237263078997807,0.00639991261196596,37,1371.68349654941,33.1251555264938,37,29.7585616023332,0.64754505778181,37,3476.89431572813,21.0156894133739,37,0.90701703382248,0.0101877901925813,37,4968.63311484971,0,1,4.24921179622422,0.10820108161363,37,0.861351343361449,0.0165114058924902,37,37.2161430124284,2.65389779002304,37,43.2914565289938,3.01107772847412,37,4890.65476345408,98.5938087070654,37,37263.5747779422,749.566727181017,37,17.0797668294059,0.522239200395423,37,20.0499124067797,2.51878518095323,37,15.3840724099275,0.386051804258516,37,16.4084003821384,0.550449365816655,37,15.4529482331983,0.545414036149822,37,16.5878181903343,0.652955405837641,37,17.4047478457229,1.11433691900695,37,16.8897851749222,0.322680234751457,37,16.9788304688345,0.288282974775849,37,16.5429096683188,0.374771680635002,37,16.4298626367756,0.375554018504578,37,16.9375350038747,0.299710852103278,37,NA,0.532278911604302,0.901427955408166,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","NIST612",0.238205579254954,0.00717919810316615,36,1376.42217652032,37.1197191229352,36,29.4783851083862,0.801530991362711,36,3466.598054022,26.1304914830555,36,0.896904319940944,0.0122397177162808,36,4976.79324430475,10.3972333909402,3,4.22910276772866,0.119812705516336,36,0.840314689486868,0.0156010664097492,36,42.7506223377488,2.86255611431151,36,51.1863361587116,3.36746612278256,36,4863.18410934964,63.3857173239355,36,36929.5811890837,498.843063417901,36,16.6101740471366,0.482714704895485,36,22.532287196588,2.81539169201089,36,15.3990434771003,0.420291941705928,36,16.0745206928431,0.489613056390107,36,15.3997531818809,0.655974436137765,36,17.3896818357728,0.583147245884173,36,16.7197082744389,1.12312143403551,36,16.7397074047832,0.294372575465257,36,16.7352974856938,0.275793388920406,36,16.4459035605119,0.321759122642139,36,16.2083611149843,0.254025868665312,36,16.7581060033449,0.264729523949463,36,NA,0.354438139010396,0.893499298619057,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NIST612",0.238608645460995,0.00640412047238321,36,1378.71145787442,33.1421088650269,36,29.4027496354964,0.608596912848618,36,3465.28692501786,20.264858063808,36,0.895209678849346,0.0131136462026256,36,4977.03020304591,20.5778202733803,4,4.20844500217529,0.107475927246328,36,0.842378582383601,0.0169158952080081,36,33.451663995297,2.47780576285318,36,39.5227784071529,2.67514306163232,36,4933.26269124531,83.2508940150841,36,37510.9743335678,536.629914225599,36,17.0654144857113,0.572135195483731,36,23.9961564770602,2.18185202010873,36,15.4319058326037,0.584067693513098,36,16.4314446104374,0.636450061514313,36,15.7870836262876,0.530759496402806,36,16.9613173686809,0.61496232351141,36,17.1536786441343,0.996167098114288,36,17.0707175495161,0.331237735922444,36,16.9835857467785,0.303088564821715,36,16.6661337201479,0.332363368167625,36,16.5116116341686,0.32746012970553,36,16.991940143756,0.272705487499593,36,NA,0.555510845430273,0.822099964586954,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","NIST612",0.235041878721654,0.00635857198520661,35,1360.14956645979,32.9740370488408,35,29.1519580603898,0.726071232058005,35,3456.23058926088,23.8373759116933,35,0.900620541519163,0.014234697365011,35,4989.12001667745,15.9603174366017,4,4.27122555035631,0.109413051455769,35,0.835212546684524,0.0169576908619689,35,34.8848227509055,2.47108899364742,35,41.839162384199,2.58975010052103,35,4963.36036870483,81.0226342268452,35,37856.6316456356,489.668181025903,35,17.2086387521263,0.50596406407426,35,20.1419981580415,2.43292569875765,35,16.0396177589231,0.533568438223467,35,17.0397043903914,0.649343284438979,35,15.9148223472638,0.596359625748809,35,17.5293834048883,0.526200569827315,35,18.0867596721452,1.4330992903522,35,17.0119013409182,0.300317916798112,35,17.0787106280301,0.282048062436589,35,16.6518665091267,0.254830356999206,35,16.7824735569952,0.304979271161432,35,17.0444371101464,0.262414618668915,35,NA,0.395093089166016,0.830296999904939,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","NIST612",0.238374803784008,0.00741144604573506,36,1377.2454260542,38.2075663201323,36,29.472365493322,0.83601915198918,36,3466.16302838381,27.0876096000129,36,0.895304007341125,0.00999955153333207,36,4997.44661656618,0,1,4.22089772484012,0.120860745722039,36,0.894506209318109,0.0125995907625552,36,34.1757968197579,2.28303139911137,36,38.4566280288716,2.53856762501083,36,4876.33922056198,62.6863302835032,36,37427.3418844374,580.019379736506,36,17.0605627916845,0.503227007909656,36,23.483603353407,2.7975782479642,36,15.637294272014,0.463171972276959,36,16.5843549062908,0.614638090868889,36,15.3615385994608,0.53724531546431,36,16.9466878275005,0.461125693247104,36,17.2336054694811,0.962611762460654,36,16.9980193077254,0.320554542895454,36,16.9417741421122,0.316389281446125,36,16.6038666863708,0.287545254299488,36,16.3959351937502,0.306028892065753,36,16.9742322952492,0.306486962007444,36,NA,0.283331111388323,0.933208183567162,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","NIST612",0.236547393734218,0.00837911633791237,36,1367.43809765152,43.4241882709527,36,29.3287230877213,0.939166046707964,36,3460.41365327939,30.9723426214024,36,0.89900532728476,0.01289412258249,36,4985.33909539439,17.0351212556052,2,4.26373745485703,0.144103376864502,36,0.923416895906502,0.0145969287248468,36,33.7093831625436,2.30340989391441,36,36.7958285501793,2.410040771598,36,4919.41481924287,85.5093757764,36,37332.2859909661,626.492566099323,36,16.9399575668478,0.450658679304759,36,21.4656694756968,3.01368644805887,36,15.5059424708021,0.439810135634908,36,16.659485485424,0.631088508286955,36,15.6077073380114,0.602409342220404,36,17.5670814086253,0.686302126661715,36,16.1828272534396,0.898073869798407,36,16.8859401585436,0.279088070899253,36,16.8045882917236,0.302128612880684,36,16.4575933253836,0.37119783095351,36,16.2271852244345,0.374707224819094,36,16.8428426295709,0.267503063668084,36,NA,0.353359725321392,0.907669180692526,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","NIST612",0.232649915492773,0.00648135794208837,36,1347.59761976053,33.7313584736526,36,29.3826023692726,0.78093883808676,36,3463.56201077634,25.3674688525904,36,0.915784243424517,0.0127543966859375,36,4981.79624424714,6.43316841225442,2,4.31733547092102,0.11526162085474,36,0.941747050073326,0.0176107231312442,36,33.8179921483599,2.44657606939162,36,35.8883557986086,2.39895985113776,36,4885.18326975189,85.8684587199489,36,37246.7098538747,566.515308449319,36,17.2259225730035,0.464386182923208,36,23.7942821926385,2.91538833390564,36,15.4045762183503,0.52259394702616,36,16.4955374111884,0.564205581419963,36,15.7262053825749,0.478446231888372,36,17.1961928972902,0.518193179582453,36,16.8230367066935,0.946193971133476,36,16.888020446896,0.312665712134886,36,16.983730321713,0.330310896782186,36,16.6269158064118,0.297610465858449,36,16.3156450947304,0.293897312153237,36,16.9404982458505,0.301206121796632,36,NA,0.289795264765509,0.871905566300167,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","NIST612",0.228924239996183,0.0057850848877164,36,1328.23415304768,30.3442681819869,36,29.2145645076559,0.768753861039871,36,3457.91246476256,25.6168551783253,36,0.915093609036984,0.0144775595481409,36,NA,NA,0,4.35921621014339,0.12383807035843,36,0.95393540627185,0.0208588261729629,36,30.9610536300822,2.26807144650579,36,32.460240579389,2.25693754849486,36,4913.5516789394,81.0920406689853,36,37297.6828102942,539.152996719444,36,16.8709512955278,0.462509003319595,36,24.2887640974494,2.33607838570056,36,15.2951178056585,0.523885933793519,36,16.5086530740619,0.583728226017088,36,15.315957951033,0.48843629929273,36,17.3789324846228,0.510544378067932,36,17.4315701815308,1.14028074298923,36,16.9076193555127,0.337116901921161,36,16.963975790356,0.326609787133769,36,16.606117516444,0.267844606208055,36,16.4385889724508,0.361972425961365,36,16.9431563086281,0.302973907912344,36,NA,0.390466991267643,0.845621493161704,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","NIST612",0.232412738730486,0.00730736926809511,36,1346.15042343905,37.9300705690752,36,28.9556955069285,0.751773493302963,36,3449.34498388657,24.6293197179906,36,0.902262596281208,0.012081922842788,36,4963.0978907251,5.67002412737656,2,4.33277114211956,0.127074531258713,36,0.85330079441131,0.0107248777831117,36,36.0063736716371,2.44035619833761,36,42.2547662703006,2.91001779236699,36,4923.67883273679,73.4292899119256,36,37582.554320438,596.743135412046,36,16.7942576757653,0.501992537734466,36,21.4118320789937,2.20312772065921,36,15.7263577146665,0.466544940369325,36,16.3832062393753,0.594099138445233,36,15.8544404178103,0.564144685218188,36,17.1076098224607,0.312923677346984,36,16.9947369358051,0.929540662083925,36,17.0595104438537,0.289898410909119,36,17.0055266739273,0.299612774061519,36,16.6156825528019,0.256182711856852,36,16.5096517465572,0.271652184708172,36,17.015576335778,0.262395215150533,36,NA,0.536799310585207,0.90462394207255,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","NIST612",0.233218180449623,0.00568957106684333,36,1350.74570038304,29.648006926573,36,28.8385917571018,0.626610209049801,36,3446.11433216028,21.0571043889274,36,0.896894533714513,0.00906606770320218,36,NA,NA,0,4.30038560842411,0.102432048116142,36,0.885659285013192,0.00938424774399039,36,37.5898660915205,2.68675497216701,36,42.2586344250781,2.84537249542319,36,4874.45475247548,69.4003791170055,36,37247.9126973793,524.468680380342,36,17.0194697212387,0.406179245202027,36,23.7111278988069,3.18296740905971,36,15.7650032030026,0.396468272804183,36,16.7246863042497,0.559358783274373,36,15.3062211484954,0.524830633456292,36,17.2464655621204,0.638367601185898,36,17.832839805579,1.05336167221315,36,16.8283423744473,0.259862881643397,36,16.8418603789899,0.283511242964823,36,16.5684477367366,0.264926265091044,36,16.3710006063463,0.302774528810778,36,16.8439450837992,0.249498142427768,36,NA,0.391172530531009,0.874127743948303,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","NIST612",0.237207866907415,0.00716364552854258,36,1371.22999499348,37.0197074051616,36,29.1480351878432,0.704508308994982,36,3456.15275753384,23.280768932575,36,0.89094318417435,0.0151920007958603,36,4958.35829757409,28.4375227615191,6,4.24289685344773,0.120079899633135,36,0.928665710783205,0.014750712565423,36,39.2564513029264,2.79158015108013,36,42.657326185969,2.81008438969583,36,4915.24154434033,57.3119627933333,36,37447.145267384,583.860403517791,36,17.0650470361418,0.438787418620576,36,22.7579421753196,2.81834405565644,36,15.6012415449459,0.516348610351067,36,16.7589662321784,0.542847288078347,36,15.8194431913016,0.544246926281036,36,17.2946512316994,0.585735630028517,36,16.7782992741037,0.869854519352601,36,17.0917876906201,0.32914754399274,36,17.0362211415561,0.29161175704045,36,16.6074556867107,0.227624101024787,36,16.5204305370375,0.285720563551913,36,17.0366417737217,0.275089063004359,36,NA,0.554464794636776,0.818928453236171,"Feb28.2023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
